일자|시간|구분,공급량
2019-01-10 07 C,235.33097439918762
2019-01-10 08 C,263.9868365040931
2019-01-10 09 C,264.08829999121974
2019-01-10 10 C,238.1238475784932
2019-01-10 11 C,230.14892882175022
2019-01-10 12 C,217.3694405355354
2019-01-10 13 C,216.48361045236098
2019-01-10 14 C,212.07464205219568
2019-01-10 15 C,208.95454823458172
2019-01-10 16 C,208.2077413648125
2019-01-10 17 C,209.0125283985675
2019-01-10 18 C,228.32690855411437
2019-01-10 19 C,279.35285832505105
2019-01-10 20 C,284.32034721147215
2019-01-10 21 C,286.6470535075339
2019-01-10 22 C,285.64398678253724
2019-01-10 23 C,270.8016428883882
2019-01-10 24 C,251.74093984945156
2019-01-11 01 C,223.00178843919127
2019-01-11 02 C,211.6086007514764
2019-01-11 03 C,207.33996672584175
2019-01-11 04 C,206.70403067345586
2019-01-11 05 C,209.0344264522758
2019-01-11 06 C,215.72588488088925
2019-01-11 07 C,234.94804679396856
2019-01-11 08 C,261.2088536837545
2019-01-11 09 C,260.8344007115878
2019-01-11 10 C,239.58132091067702
2019-01-11 11 C,230.77339653916462
2019-01-11 12 C,219.14133191952305
2019-01-11 13 C,215.54885774044243
2019-01-11 14 C,213.47972678058875
2019-01-11 15 C,211.9953537966365
2019-01-11 16 C,211.92969056203194
2019-01-11 17 C,210.43397719399235
2019-01-11 18 C,226.09613456395024
2019-01-11 19 C,262.589740288606
2019-01-11 20 C,267.09284433919686
2019-01-11 21 C,267.15365266032126
2019-01-11 22 C,266.2172233295348
2019-01-11 23 C,256.94545987021166
2019-01-11 24 C,244.1564572936015
2019-01-12 01 C,219.54989171829052
2019-01-12 02 C,205.40037396257472
2019-01-12 03 C,198.6868466977477
2019-01-12 04 C,197.92614506518842
2019-01-12 05 C,201.97041196170375
2019-01-12 06 C,206.51238928712235
2019-01-12 07 C,211.2920125814994
2019-01-12 08 C,227.23575376910685
2019-01-12 09 C,236.970057590357
2019-01-12 10 C,238.3051705612322
2019-01-12 11 C,233.60547059201267
2019-01-12 12 C,219.80913688949568
2019-01-12 13 C,214.21758736193848
2019-01-12 14 C,210.1202491039815
2019-01-12 15 C,207.89309647468247
2019-01-12 16 C,207.5768823245948
2019-01-12 17 C,209.43919948344532
2019-01-12 18 C,221.24148752647304
2019-01-12 19 C,242.7046574275597
2019-01-12 20 C,242.7046574275597
2019-01-12 21 C,241.90943096246886
2019-01-12 22 C,238.0554586296695
2019-01-12 23 C,232.650470172591
2019-01-12 24 C,229.64952529770602
2019-01-13 01 C,208.51409453328654
2019-01-13 02 C,190.45883893825138
2019-01-13 03 C,186.64938980315236
2019-01-13 04 C,185.1679640134707
2019-01-13 05 C,188.3818503657721
2019-01-13 06 C,197.93376517680625
2019-01-13 07 C,203.95032244701224
2019-01-13 08 C,225.11161356558412
2019-01-13 09 C,239.77418562614127
2019-01-13 10 C,243.84333470521688
2019-01-13 11 C,238.26902315427063
2019-01-13 12 C,217.7877075730178
2019-01-13 13 C,214.1022240924993
2019-01-13 14 C,211.4714585787098
2019-01-13 15 C,208.40697843228955
2019-01-13 16 C,208.09076428220183
2019-01-13 17 C,212.45532219918078
2019-01-13 18 C,221.18327011004806
2019-01-13 19 C,250.51589111710214
2019-01-13 20 C,250.51589111710214
2019-01-13 21 C,249.05928428712656
2019-01-13 22 C,244.59125633735792
2019-01-13 23 C,237.47909069166724
2019-01-13 24 C,232.72679850892928
2019-01-14 01 C,204.21526686732162
2019-01-14 02 C,187.72630305686044
2019-01-14 03 C,185.7857332781312
2019-01-14 04 C,186.44632843443236
2019-01-14 05 C,191.50656419545624
2019-01-14 06 C,199.49428318757802
2019-01-14 07 C,226.87285014275903
2019-01-14 08 C,248.1805592762539
2019-01-14 09 C,247.31127197219573
2019-01-14 10 C,226.57362668421112
2019-01-14 11 C,218.96665680637395
2019-01-14 12 C,210.19233096464907
2019-01-14 13 C,204.92668073214452
2019-01-14 14 C,199.11811286674703
2019-01-14 15 C,194.37427301604376
2019-01-14 16 C,194.52512231743825
2019-01-14 17 C,197.61046856604935
2019-01-14 18 C,220.24383732174445
2019-01-14 19 C,248.71787581474163
2019-01-14 20 C,259.4206442335206
2019-01-14 21 C,259.1986449151245
2019-01-14 22 C,258.80761051594925
2019-01-14 23 C,247.00428630600936
2019-01-14 24 C,229.99861035611767
2019-01-15 01 C,211.65097041239736
2019-01-15 02 C,193.68523583306424
2019-01-15 03 C,189.73253540875058
2019-01-15 04 C,189.60436448736496
2019-01-15 05 C,196.39530855809068
2019-01-15 06 C,201.83763074895407
2019-01-15 07 C,226.359350554492
2019-01-15 08 C,251.43072263661452
2019-01-15 09 C,249.92899453009096
2019-01-15 10 C,230.23187560838613
2019-01-15 11 C,219.6651601598514
2019-01-15 12 C,209.3792649900438
2019-01-15 13 C,206.4309021774883
2019-01-15 14 C,202.08209280847007
2019-01-15 15 C,198.18210557007532
2019-01-15 16 C,198.62918305282207
2019-01-15 17 C,201.955085409243
2019-01-15 18 C,217.3107544214182
2019-01-15 19 C,246.24867541986066
2019-01-15 20 C,256.25858371459685
2019-01-15 21 C,255.1217363815113
2019-01-15 22 C,254.25082651908556
2019-01-15 23 C,246.5444192299998
2019-01-15 24 C,229.52556409732398
2019-01-16 01 C,210.50285545813708
2019-01-16 02 C,195.118550575351
2019-01-16 03 C,189.96520427339732
2019-01-16 04 C,189.37845619040598
2019-01-16 05 C,194.89674320965062
2019-01-16 06 C,199.68650797346214
2019-01-16 07 C,225.5256401965085
2019-01-16 08 C,247.42649022744206
2019-01-16 09 C,246.28495291692715
2019-01-16 10 C,227.3706260260979
2019-01-16 11 C,216.69347365289974
2019-01-16 12 C,205.93738170442788
2019-01-16 13 C,202.4430307889904
2019-01-16 14 C,198.5355087248466
2019-01-16 15 C,195.98486949593263
2019-01-16 16 C,195.009763635735
2019-01-16 17 C,200.44578349032957
2019-01-16 18 C,214.82370223666433
2019-01-16 19 C,243.7805696499166
2019-01-16 20 C,256.64474753348173
2019-01-16 21 C,257.4092408227563
2019-01-16 22 C,256.8164754717731
2019-01-16 23 C,250.83633757220974
2019-01-16 24 C,232.16650135227871
2019-01-17 01 C,211.5816964682935
2019-01-17 02 C,197.2250656825305
2019-01-17 03 C,190.8387726636837
2019-01-17 04 C,190.78367973218622
2019-01-17 05 C,195.1530331122696
2019-01-17 06 C,200.12567464064384
2019-01-17 07 C,224.82682925591612
2019-01-17 08 C,249.3340332224216
2019-01-17 09 C,248.5323060903107
2019-01-17 10 C,227.9879166230945
2019-01-17 11 C,219.94598699570273
2019-01-17 12 C,207.04897012330093
2019-01-17 13 C,205.42803561407007
2019-01-17 14 C,198.64625119085665
2019-01-17 15 C,195.59900372956685
2019-01-17 16 C,195.23578081972178
2019-01-17 17 C,199.60832102738223
2019-01-17 18 C,215.51694715824863
2019-01-17 19 C,246.3441978520213
2019-01-17 20 C,256.2888339252405
2019-01-17 21 C,257.87803183805534
2019-01-17 22 C,257.4180164285927
2019-01-17 23 C,248.16493875289578
2019-01-17 24 C,235.78786611467228
2019-01-18 01 C,212.90246732765343
2019-01-18 02 C,198.6823234755078
2019-01-18 03 C,193.17710047578032
2019-01-18 04 C,193.14630559051466
2019-01-18 05 C,195.86682265893847
2019-01-18 06 C,203.2740234637847
2019-01-18 07 C,224.97495205450048
2019-01-18 08 C,247.68129989300593
2019-01-18 09 C,247.3450793658333
2019-01-18 10 C,228.8131119219239
2019-01-18 11 C,220.7569345565618
2019-01-18 12 C,207.4936774492191
2019-01-18 13 C,205.919352770187
2019-01-18 14 C,200.89191208047103
2019-01-18 15 C,199.30028279564485
2019-01-18 16 C,199.43636645050395
2019-01-18 17 C,202.6998685857114
2019-01-18 18 C,216.59594087766973
2019-01-18 19 C,247.82089547021684
2019-01-18 20 C,252.25966510825262
2019-01-18 21 C,252.55223653372727
2019-01-18 22 C,251.97468657858582
2019-01-18 23 C,244.21845920737059
2019-01-18 24 C,234.47415295726475
2019-01-19 01 C,213.7406597635598
2019-01-19 02 C,200.04097832768062
2019-01-19 03 C,194.80386374153164
2019-01-19 04 C,194.62091242974262
2019-01-19 05 C,195.73765323940174
2019-01-19 06 C,201.15213582205016
2019-01-19 07 C,207.81597080753102
2019-01-19 08 C,219.99919509831136
2019-01-19 09 C,231.9378050819756
2019-01-19 10 C,228.11106058691522
2019-01-19 11 C,226.1835675932114
2019-01-19 12 C,212.0405242904549
2019-01-19 13 C,206.9760720432321
2019-01-19 14 C,201.64036451270857
2019-01-19 15 C,199.88391272787604
2019-01-19 16 C,199.58785183011693
2019-01-19 17 C,201.4802298275855
2019-01-19 18 C,217.9918420918462
2019-01-19 19 C,230.7549312843068
2019-01-19 20 C,230.7549312843068
2019-01-19 21 C,230.04504614419105
2019-01-19 22 C,228.2633481118787
2019-01-19 23 C,222.66826700954306
2019-01-19 24 C,218.51841336425568
2019-01-20 01 C,209.23013880063223
2019-01-20 02 C,193.15371973813237
2019-01-20 03 C,187.93221895947164
2019-01-20 04 C,188.37833559484494
2019-01-20 05 C,188.45488229731484
2019-01-20 06 C,194.41518396655042
2019-01-20 07 C,204.94808899290516
2019-01-20 08 C,220.90841359184506
2019-01-20 09 C,234.80973065402492
2019-01-20 10 C,232.84048693382687
2019-01-20 11 C,230.82905882758675
2019-01-20 12 C,212.70230730414508
2019-01-20 13 C,207.9562888764462
2019-01-20 14 C,202.91941528814212
2019-01-20 15 C,200.30299768467313
2019-01-20 16 C,199.77780456469182
2019-01-20 17 C,203.20646307751625
2019-01-20 18 C,219.74163594250336
2019-01-20 19 C,232.011195814017
2019-01-20 20 C,232.011195814017
2019-01-20 21 C,230.62579854050088
2019-01-20 22 C,227.21783613977286
2019-01-20 23 C,220.74699430105122
2019-01-20 24 C,217.18196446528765
2019-01-21 01 C,205.7072389075755
2019-01-21 02 C,182.01829852194433
2019-01-21 03 C,179.3723055544512
2019-01-21 04 C,180.36577811337375
2019-01-21 05 C,184.80274813122617
2019-01-21 06 C,195.84999648363674
2019-01-21 07 C,224.5528346423056
2019-01-21 08 C,243.50465759248107
2019-01-21 09 C,242.27659683163284
2019-01-21 10 C,227.92448432498102
2019-01-21 11 C,222.19089291759994
2019-01-21 12 C,211.37588567283052
2019-01-21 13 C,207.0822052757109
2019-01-21 14 C,201.51764339928783
2019-01-21 15 C,196.99945147873936
2019-01-21 16 C,197.1915629097204
2019-01-21 17 C,201.81137409467135
2019-01-21 18 C,219.25967926811055
2019-01-21 19 C,247.20142995221414
2019-01-21 20 C,252.86027739505715
2019-01-21 21 C,252.09068409590216
2019-01-21 22 C,252.49639430628068
2019-01-21 23 C,248.14494857554152
2019-01-21 24 C,234.86311394577237
2019-01-22 01 C,215.8658217607207
2019-01-22 02 C,193.56747252122548
2019-01-22 03 C,188.98472487128194
2019-01-22 04 C,189.1700427426698
2019-01-22 05 C,191.95672416560257
2019-01-22 06 C,202.90356753769163
2019-01-22 07 C,226.93268713925653
2019-01-22 08 C,246.86870020065615
2019-01-22 09 C,244.9641126549326
2019-01-22 10 C,231.51003736434936
2019-01-22 11 C,222.80175012457542
2019-01-22 12 C,210.79167642866707
2019-01-22 13 C,206.88890275066396
2019-01-22 14 C,200.8070589843672
2019-01-22 15 C,195.99101222376416
2019-01-22 16 C,196.79042698807854
2019-01-22 17 C,201.8396764803474
2019-01-22 18 C,222.9235208647804
2019-01-22 19 C,249.14419276033036
2019-01-22 20 C,254.68930784881323
2019-01-22 21 C,253.52246529864368
2019-01-22 22 C,254.13896210165663
2019-01-22 23 C,249.51247836718866
2019-01-22 24 C,235.86647936291303
2019-01-23 01 C,218.51089343022764
2019-01-23 02 C,202.35625642406757
2019-01-23 03 C,196.36329395931892
2019-01-23 04 C,196.26840015964095
2019-01-23 05 C,198.90583106201356
2019-01-23 06 C,210.03575412330613
2019-01-23 07 C,237.35370675153442
2019-01-23 08 C,252.45571423452836
2019-01-23 09 C,252.63085858473093
2019-01-23 10 C,237.29878485751811
2019-01-23 11 C,223.23169366978362
2019-01-23 12 C,211.09391972689477
2019-01-23 13 C,208.5469561192851
2019-01-23 14 C,199.93277264557992
2019-01-23 15 C,199.05778219588325
2019-01-23 16 C,199.56614084515064
2019-01-23 17 C,204.67815840197528
2019-01-23 18 C,227.01228540349987
2019-01-23 19 C,251.8657291334737
2019-01-23 20 C,259.7546480709927
2019-01-23 21 C,262.30745691383277
2019-01-23 22 C,262.3109502897399
2019-01-23 23 C,252.58220943459565
2019-01-23 24 C,240.98013160153803
2019-01-24 01 C,225.46833274340952
2019-01-24 02 C,210.08553901057556
2019-01-24 03 C,202.91885596066123
2019-01-24 04 C,203.508352800429
2019-01-24 05 C,205.46669116549663
2019-01-24 06 C,211.68204010752785
2019-01-24 07 C,237.34437626663112
2019-01-24 08 C,258.0547967844742
2019-01-24 09 C,258.14039642247474
2019-01-24 10 C,238.98022444028436
2019-01-24 11 C,229.66967248918456
2019-01-24 12 C,216.81965367368394
2019-01-24 13 C,211.62250206754035
2019-01-24 14 C,209.7270306005584
2019-01-24 15 C,207.74142793203202
2019-01-24 16 C,208.31350879555856
2019-01-24 17 C,210.25566023341804
2019-01-24 18 C,226.8157227282732
2019-01-24 19 C,272.8756565975146
2019-01-24 20 C,280.4096495604159
2019-01-24 21 C,282.40155653727004
2019-01-24 22 C,282.9149097989581
2019-01-24 23 C,272.28981466586436
2019-01-24 24 C,251.41441395321488
2019-01-25 01 C,227.6261391209922
2019-01-25 02 C,207.41024476010446
2019-01-25 03 C,203.87069448354035
2019-01-25 04 C,201.80763547472026
2019-01-25 05 C,205.7798423571899
2019-01-25 06 C,210.48034465919443
2019-01-25 07 C,239.51203080130287
2019-01-25 08 C,261.52384755619516
2019-01-25 09 C,262.30502840230855
2019-01-25 10 C,247.1561412930519
2019-01-25 11 C,237.81266576205616
2019-01-25 12 C,225.68350352234816
2019-01-25 13 C,225.18411999193123
2019-01-25 14 C,219.61626257412723
2019-01-25 15 C,216.85256856566528
2019-01-25 16 C,216.64311912301534
2019-01-25 17 C,220.03922945897236
2019-01-25 18 C,227.01832743432385
2019-01-25 19 C,271.65386445175403
2019-01-25 20 C,278.3555924695554
2019-01-25 21 C,280.0235642149749
2019-01-25 22 C,280.5369174766629
2019-01-25 23 C,268.3161694478527
2019-01-25 24 C,249.86728363790968
2019-01-26 01 C,227.49757371427964
2019-01-26 02 C,221.9926467070564
2019-01-26 03 C,220.43471046243533
2019-01-26 04 C,217.67827567013944
2019-01-26 05 C,220.79536283779908
2019-01-26 06 C,216.35887957182612
2019-01-26 07 C,215.50290130083036
2019-01-26 08 C,230.31293548731145
2019-01-26 09 C,239.66126485621373
2019-01-26 10 C,242.12028649513744
2019-01-26 11 C,235.9354860088301
2019-01-26 12 C,228.42229006579151
2019-01-26 13 C,222.93837763959073
2019-01-26 14 C,217.34067038330133
2019-01-26 15 C,215.1470154097365
2019-01-26 16 C,212.83797913356253
2019-01-26 17 C,216.59114704623317
2019-01-26 18 C,228.68667303971154
2019-01-26 19 C,243.02879489622396
2019-01-26 20 C,243.02879489622396
2019-01-26 21 C,243.22667685528828
2019-01-26 22 C,242.23587655699626
2019-01-26 23 C,236.70621220480254
2019-01-26 24 C,231.69358209995946
2019-01-27 01 C,217.03349041658797
2019-01-27 02 C,207.72489641256328
2019-01-27 03 C,206.67013965375025
2019-01-27 04 C,204.29694553744505
2019-01-27 05 C,207.59648206559166
2019-01-27 06 C,207.69019816195342
2019-01-27 07 C,211.94826636614286
2019-01-27 08 C,238.9627048177313
2019-01-27 09 C,248.5784489039417
2019-01-27 10 C,250.41637453486462
2019-01-27 11 C,242.96742419831122
2019-01-27 12 C,226.74106810096166
2019-01-27 13 C,224.3973508293862
2019-01-27 14 C,223.73511199435163
2019-01-27 15 C,221.05866479389599
2019-01-27 16 C,216.88650809174825
2019-01-27 17 C,220.86540674621426
2019-01-27 18 C,227.0588274752486
2019-01-27 19 C,259.3470672680658
2019-01-27 20 C,259.3470672680658
2019-01-27 21 C,259.9587977797617
2019-01-27 22 C,257.9346685413187
2019-01-27 23 C,247.9330471346013
2019-01-27 24 C,237.50278172817096
2019-01-28 01 C,208.4106277568699
2019-01-28 02 C,197.29467708143133
2019-01-28 03 C,193.15020419699252
2019-01-28 04 C,193.38900111883075
2019-01-28 05 C,196.28691701112814
2019-01-28 06 C,204.58617742611148
2019-01-28 07 C,227.76925224819766
2019-01-28 08 C,253.1642253393115
2019-01-28 09 C,253.08913886629134
2019-01-28 10 C,238.60928772963737
2019-01-28 11 C,232.36859292925772
2019-01-28 12 C,217.86066286777984
2019-01-28 13 C,213.9676399836293
2019-01-28 14 C,207.50687127482965
2019-01-28 15 C,204.48657428772165
2019-01-28 16 C,202.9337596583454
2019-01-28 17 C,205.97410901385558
2019-01-28 18 C,224.69341684854828
2019-01-28 19 C,250.69095241502856
2019-01-28 20 C,250.68248294412908
2019-01-28 21 C,252.33439918095024
2019-01-28 22 C,252.33439918095024
2019-01-28 23 C,249.1418984906006
2019-01-28 24 C,237.02116165937744
2019-01-29 01 C,214.73465527323052
2019-01-29 02 C,207.20410002635543
2019-01-29 03 C,204.2499487900801
2019-01-29 04 C,204.15911360489494
2019-01-29 05 C,208.08155200538053
2019-01-29 06 C,209.677990341131
2019-01-29 07 C,227.63047338851112
2019-01-29 08 C,254.9800639985147
2019-01-29 09 C,254.59917050795073
2019-01-29 10 C,236.77220186573422
2019-01-29 11 C,231.06387331264133
2019-01-29 12 C,223.3523237742829
2019-01-29 13 C,224.43189668911106
2019-01-29 14 C,217.1850454872829
2019-01-29 15 C,214.20897890965117
2019-01-29 16 C,211.71901659857068
2019-01-29 17 C,214.05231171066634
2019-01-29 18 C,220.4894533015171
2019-01-29 19 C,255.72220755420454
2019-01-29 20 C,257.9143439034109
2019-01-29 21 C,260.16740032171344
2019-01-29 22 C,260.16740032171344
2019-01-29 23 C,253.3062029925981
2019-01-29 24 C,235.41394313314993
2019-01-30 01 C,214.6421994457987
2019-01-30 02 C,195.97466462399038
2019-01-30 03 C,191.43933807629676
2019-01-30 04 C,191.43933807629676
2019-01-30 05 C,195.529468315652
2019-01-30 06 C,202.80321594586368
2019-01-30 07 C,226.12482414828273
2019-01-30 08 C,245.65461200694492
2019-01-30 09 C,245.77450347078081
2019-01-30 10 C,232.20368800371105
2019-01-30 11 C,225.18885824227968
2019-01-30 12 C,209.18315594657275
2019-01-30 13 C,207.86498716361893
2019-01-30 14 C,205.89561582324737
2019-01-30 15 C,202.15353254359982
2019-01-30 16 C,199.5208187468264
2019-01-30 17 C,204.00248900022328
2019-01-30 18 C,214.57054409135546
2019-01-30 19 C,249.20947306752026
2019-01-30 20 C,252.01050048476253
2019-01-30 21 C,254.1436023448677
2019-01-30 22 C,253.5956132220607
2019-01-30 23 C,241.97077318726483
2019-01-30 24 C,227.84883067467237
2019-01-31 01 C,213.11523035689643
2019-01-31 02 C,182.8475233102435
2019-01-31 03 C,175.6994396452084
2019-01-31 04 C,175.41078064137702
2019-01-31 05 C,181.55722974087158
2019-01-31 06 C,194.1972478796566
2019-01-31 07 C,222.68703796726896
2019-01-31 08 C,230.24751134141997
2019-01-31 09 C,229.10304597664583
2019-01-31 10 C,225.14080299305863
2019-01-31 11 C,219.6828814089537
2019-01-31 12 C,198.74203259147296
2019-01-31 13 C,193.05912167887192
2019-01-31 14 C,186.0469419769484
2019-01-31 15 C,183.96508514114188
2019-01-31 16 C,183.47089648441963
2019-01-31 17 C,187.8602387066335
2019-01-31 18 C,212.44690727803592
2019-01-31 19 C,219.17482552210814
2019-01-31 20 C,218.11047450750002
2019-01-31 21 C,219.9705845099417
2019-01-31 22 C,219.79041784327504
2019-01-31 23 C,220.60085064839205
2019-01-31 24 C,223.7982605480117
2019-02-01 01 C,212.20473217950888
2019-02-01 02 C,196.02387658792676
2019-02-01 03 C,191.5021092890003
2019-02-01 04 C,193.24154989312717
2019-02-01 05 C,195.463337903792
2019-02-01 06 C,199.7292230028909
2019-02-01 07 C,230.49898917620672
2019-02-01 08 C,244.4241676698351
2019-02-01 09 C,240.776170273324
2019-02-01 10 C,222.92646660726416
2019-02-01 11 C,218.55177009727623
2019-02-01 12 C,206.85967723474954
2019-02-01 13 C,203.81197086789467
2019-02-01 14 C,201.77940651102756
2019-02-01 15 C,200.5391434606817
2019-02-01 16 C,198.42252923918542
2019-02-01 17 C,199.976513906843
2019-02-01 18 C,211.15108023855015
2019-02-01 19 C,220.99126305460638
2019-02-01 20 C,223.20674037891516
2019-02-01 21 C,223.50159205201683
2019-02-01 22 C,222.59092857940556
2019-02-01 23 C,219.81590423928802
2019-02-01 24 C,218.4697586304743
2019-02-02 01 C,208.7914780006755
2019-02-02 02 C,187.98774388866863
2019-02-02 03 C,182.59725594605985
2019-02-02 04 C,183.48856290062392
2019-02-02 05 C,187.14156184677097
2019-02-02 06 C,193.06906879502247
2019-02-02 07 C,194.74988036841765
2019-02-02 08 C,199.21232143900613
2019-02-02 09 C,203.4835820391414
2019-02-02 10 C,207.17890742850085
2019-02-02 11 C,205.68482750017003
2019-02-02 12 C,209.8494055271317
2019-02-02 13 C,204.58307469067418
2019-02-02 14 C,199.68255056979217
2019-02-02 15 C,196.51082781653923
2019-02-02 16 C,194.54329276170967
2019-02-02 17 C,196.96309774377505
2019-02-02 18 C,213.02118182643957
2019-02-02 19 C,218.04265514761835
2019-02-02 20 C,218.46836086190405
2019-02-02 21 C,218.46836086190405
2019-02-02 22 C,217.70957393816974
2019-02-02 23 C,215.63363923837682
2019-02-02 24 C,216.27396815883722
2019-02-03 01 C,208.42904963679376
2019-02-03 02 C,193.28837048510567
2019-02-03 03 C,187.3014445257718
2019-02-03 04 C,188.0633511784701
2019-02-03 05 C,193.1926681738403
2019-02-03 06 C,194.77945700350293
2019-02-03 07 C,205.3010441052532
2019-02-03 08 C,223.96220416613096
2019-02-03 09 C,231.92138742360265
2019-02-03 10 C,234.65365808265778
2019-02-03 11 C,230.69134241611238
2019-02-03 12 C,215.05028510437648
2019-02-03 13 C,212.2090126435302
2019-02-03 14 C,210.89030897091573
2019-02-03 15 C,208.2628716378519
2019-02-03 16 C,207.6750598859492
2019-02-03 17 C,209.9355509569743
2019-02-03 18 C,216.33259054367485
2019-02-03 19 C,245.9170685024168
2019-02-03 20 C,247.0124085024168
2019-02-03 21 C,247.0124085024168
2019-02-03 22 C,241.44465243828347
2019-02-03 23 C,239.08487818961837
2019-02-03 24 C,237.98834770569007
2019-02-04 01 C,208.9501156699581
2019-02-04 02 C,189.6003469367237
2019-02-04 03 C,184.2184095929678
2019-02-04 04 C,184.66038255982122
2019-02-04 05 C,187.76014174227547
2019-02-04 06 C,200.2192063199123
2019-02-04 07 C,232.79613461185187
2019-02-04 08 C,251.25795811271698
2019-02-04 09 C,246.1803299000614
2019-02-04 10 C,227.47801100177034
2019-02-04 11 C,221.84275253956528
2019-02-04 12 C,212.906252442729
2019-02-04 13 C,205.45505932477883
2019-02-04 14 C,194.60065252695682
2019-02-04 15 C,191.37401671275083
2019-02-04 16 C,191.87270646173042
2019-02-04 17 C,195.29494165046097
2019-02-04 18 C,218.87781762259894
2019-02-04 19 C,251.15084677865613
2019-02-04 20 C,253.42388666754502
2019-02-04 21 C,254.16074335317802
2019-02-04 22 C,254.2449394316094
2019-02-04 23 C,249.22774202289548
2019-02-04 24 C,244.16418197275527
2019-02-05 01 C,218.56170365076775
2019-02-05 02 C,202.39504424115827
2019-02-05 03 C,199.40281352938823
2019-02-05 04 C,199.95480395963042
2019-02-05 05 C,203.70200267299333
2019-02-05 06 C,210.94985657062495
2019-02-05 07 C,236.4213490715838
2019-02-05 08 C,261.25302620464976
2019-02-05 09 C,256.2907909534095
2019-02-05 10 C,233.23416416946964
2019-02-05 11 C,226.87853997568098
2019-02-05 12 C,218.66734621276595
2019-02-05 13 C,215.7805817876679
2019-02-05 14 C,211.36823285206273
2019-02-05 15 C,207.25451979637964
2019-02-05 16 C,207.04697052648447
2019-02-05 17 C,212.5470829834433
2019-02-05 18 C,226.3774346571514
2019-02-05 19 C,271.02435976494684
2019-02-05 20 C,274.6660406458993
2019-02-05 21 C,276.2210549835616
2019-02-05 22 C,274.0003710359897
2019-02-05 23 C,264.2985840368903
2019-02-05 24 C,257.2723163371888
2019-02-06 01 C,222.8962448186458
2019-02-06 02 C,203.82998039704003
2019-02-06 03 C,201.57816664901625
2019-02-06 04 C,201.20752054734905
2019-02-06 05 C,206.52631260738542
2019-02-06 06 C,213.92720975400786
2019-02-06 07 C,244.0776101835128
2019-02-06 08 C,269.24219846321176
2019-02-06 09 C,263.840594158555
2019-02-06 10 C,239.01091786021436
2019-02-06 11 C,228.40563142301374
2019-02-06 12 C,217.46709768183123
2019-02-06 13 C,213.4310433114832
2019-02-06 14 C,206.41090995845542
2019-02-06 15 C,205.45851350617326
2019-02-06 16 C,205.25096423627807
2019-02-06 17 C,210.48726671106218
2019-02-06 18 C,226.1786009400924
2019-02-06 19 C,270.47869368804356
2019-02-06 20 C,273.78392784276787
2019-02-06 21 C,276.58476215138154
2019-02-06 22 C,272.40945170109757
2019-02-06 23 C,265.97997904505274
2019-02-06 24 C,257.97988299195816
2019-02-07 01 C,225.4495101101134
2019-02-07 02 C,208.59197360820687
2019-02-07 03 C,204.4201038715256
2019-02-07 04 C,204.28615061615037
2019-02-07 05 C,210.54914083140136
2019-02-07 06 C,219.79808139730213
2019-02-07 07 C,248.63860159397024
2019-02-07 08 C,272.7552417523421
2019-02-07 09 C,269.9890431805729
2019-02-07 10 C,243.66539111129651
2019-02-07 11 C,233.68382930818683
2019-02-07 12 C,218.62690100800918
2019-02-07 13 C,216.52198426580532
2019-02-07 14 C,211.48306733711712
2019-02-07 15 C,209.91813098408952
2019-02-07 16 C,209.9847730278563
2019-02-07 17 C,210.80148875142638
2019-02-07 18 C,227.30426425112825
2019-02-07 19 C,277.049197387838
2019-02-07 20 C,279.64537979092825
2019-02-07 21 C,281.88543704012426
2019-02-07 22 C,276.1806507544185
2019-02-07 23 C,272.6743943223148
2019-02-07 24 C,264.56040557388457
2019-02-08 01 C,223.5707970289905
2019-02-08 02 C,219.45800032852506
2019-02-08 03 C,217.4647738690569
2019-02-08 04 C,216.88177266949893
2019-02-08 05 C,218.9043056414411
2019-02-08 06 C,217.7524687697219
2019-02-08 07 C,248.19366722013336
2019-02-08 08 C,267.6794677612578
2019-02-08 09 C,265.5651590874278
2019-02-08 10 C,244.6791432460406
2019-02-08 11 C,236.06668969238183
2019-02-08 12 C,220.6817753008543
2019-02-08 13 C,223.0706890754483
2019-02-08 14 C,222.4971080195579
2019-02-08 15 C,221.69684762672952
2019-02-08 16 C,221.7106013063832
2019-02-08 17 C,221.61537109255733
2019-02-08 18 C,226.1692529146468
2019-02-08 19 C,266.84019133653044
2019-02-08 20 C,268.0191391364461
2019-02-08 21 C,268.2556820770284
2019-02-08 22 C,266.0073505548946
2019-02-08 23 C,260.8330898009289
2019-02-08 24 C,256.37014160588427
2019-02-09 01 C,218.5996625472991
2019-02-09 02 C,202.9873120958734
2019-02-09 03 C,201.90792256376278
2019-02-09 04 C,200.45313550400178
2019-02-09 05 C,204.2784063798151
2019-02-09 06 C,206.53234886887256
2019-02-09 07 C,212.04083431805904
2019-02-09 08 C,230.68037412942886
2019-02-09 09 C,237.40638534267902
2019-02-09 10 C,238.61707950458512
2019-02-09 11 C,234.64419476648715
2019-02-09 12 C,223.21136575580027
2019-02-09 13 C,221.67963632852704
2019-02-09 14 C,214.99813174075297
2019-02-09 15 C,213.3422825782603
2019-02-09 16 C,213.26147168625195
2019-02-09 17 C,213.090552760733
2019-02-09 18 C,220.51554859656758
2019-02-09 19 C,242.7135820404567
2019-02-09 20 C,243.1392877547424
2019-02-09 21 C,242.1836237237549
2019-02-09 22 C,239.5462280359041
2019-02-09 23 C,237.6466879922071
